query	reference	pident	alnlen	qstart	qend	rstart	rend	nt_match	nt_mismatch
NC_025457.ref	NC_025457.alt1	1e+02	112	15739	15850	14831	14942	112	0
NC_025457.ref	NC_025457.alt1	1e+02	109	7191	7299	6545	6653	109	0
NC_025457.ref	NC_025457.alt1	93.5185	108	25187	25294	23841	23948	101	7
NC_025457.ref	NC_025457.alt1	1e+02	106	29418	29523	28265	28370	106	0
NC_025457.ref	NC_025457.alt1	1e+02	105	5191	5295	4441	4337	105	0
NC_025457.ref	NC_025457.alt1	1e+02	103	39206	39308	37690	37588	103	0
NC_025457.ref	NC_025457.alt1	97.9592	98	4904	5001	4174	4271	96	2
NC_025457.ref	NC_025457.alt1	1e+02	90	38725	38814	37242	37331	90	0
NC_025457.ref	NC_025457.alt1	98.8764	89	39117	39205	37500	37588	88	1
NC_025457.ref	NC_025457.alt1	1e+02	88	38815	38902	37413	37500	88	0
NC_025457.ref	NC_025457.alt1	98.8235	85	14488	14572	13985	14069	84	1
NC_025457.ref	NC_025457.alt1	96.4286	84	7542	7625	7051	7134	81	3
NC_025457.ref	NC_025457.alt1	94.0476	84	42406	42489	40626	40709	79	5
NC_025457.ref	NC_025457.alt1	1e+02	78	19646	19723	18515	18592	78	0
NC_025457.ref	NC_025457.alt1	1e+02	78	34351	34428	32882	32959	78	0
NC_025457.ref	NC_025457.alt1	1e+02	76	19468	19543	18442	18517	76	0
NC_025457.ref	NC_025457.alt1	1e+02	75	5116	5190	4267	4341	75	0
NC_025457.ref	NC_025457.alt1	96	75	20710	20784	19257	19331	72	3
NC_025457.ref	NC_025457.alt1	1e+02	73	33378	33450	32374	32446	73	0
NC_025457.ref	NC_025457.alt1	92.8571	70	33614	33683	32436	32505	65	5
NC_025457.ref	NC_025457.alt1	98.5507	69	33915	33983	32506	32574	68	1
NC_025457.ref	NC_025457.alt1	1e+02	65	41366	41430	39475	39539	65	0
NC_025457.ref	NC_025457.alt1	67.2131	61	565	625	10841	10902	41	20
NC_025457.ref	NC_025457.alt1	55.7377	61	20595	20655	14333	14399	34	27
NC_025457.ref	NC_025457.alt1	57.1429	56	27695	27750	34684	34733	32	24
NC_025457.ref	NC_025457.alt1	65.4545	55	20913	20967	35299	35385	36	19
NC_025457.ref	NC_025457.alt1	1e+02	54	22085	22138	20818	20871	54	0
NC_025457.ref	NC_025457.alt1	55.7692	52	29877	29928	32753	32793	29	23
NC_025457.ref	NC_025457.alt1	1e+02	51	29713	29763	28368	28418	51	0
NC_025457.ref	NC_025457.alt1	66	50	22015	22064	3793	3873	33	17
NC_025457.ref	NC_025457.alt1	1e+02	47	13834	13880	13234	13280	47	0
NC_025457.ref	NC_025457.alt1	1e+02	47	27084	27130	26329	26375	47	0
NC_025457.ref	NC_025457.alt1	55.3191	47	38121	38167	40959	40923	26	21
NC_025457.ref	NC_025457.alt1	58.6957	46	3389	3434	14230	14152	27	19
NC_025457.ref	NC_025457.alt1	71.7391	46	9032	9077	3599	3691	33	13
NC_025457.ref	NC_025457.alt1	1e+02	45	16382	16426	15663	15707	45	0
NC_025457.ref	NC_025457.alt1	93.3333	45	30861	30905	29481	29525	42	3
NC_025457.ref	NC_025457.alt1	95	40	30044	30083	28741	28780	38	2
NC_025457.ref	NC_025457.alt1	1e+02	35	27049	27083	26101	26135	35	0
NC_025457.alt1	NC_005091.ref	53.7313	67	2534	2600	29671	29609	36	31
NC_025457.alt1	NC_005091.ref	55.9322	59	6554	6612	8955	9030	33	26
NC_025457.alt1	NC_005091.ref	55.1724	58	20550	20607	49622	49674	32	26
NC_025457.alt1	NC_005091.ref	5e+01	56	2821	2876	6313	6393	28	28
NC_025457.alt1	NC_005091.ref	44.6429	56	17111	17166	9183	9135	25	31
NC_025457.alt1	NC_005091.ref	54.9020	51	7333	7383	4912	4976	28	23
NC_025457.alt1	NC_005091.ref	56	50	8648	8697	4400	4363	28	22
NC_025457.alt1	NC_005091.ref	57.1429	49	7694	7742	2575	2632	28	21
NC_025457.alt1	NC_005091.ref	54.1667	48	3253	3300	49400	49325	26	22
NC_025457.alt1	NC_005091.ref	58.3333	48	12350	12397	49431	49388	28	20
NC_025457.alt1	NC_005091.ref	69.5652	46	30157	30202	41376	41348	32	14
NC_025457.alt1	NC_005091.ref	56.0976	41	22859	22899	29049	29002	23	18
NC_025457.alt1	NC_005091.ref	70.7317	41	40691	40731	54245	54302	29	12
NC_025457.alt1	NC_005091.ref	62.5	40	12949	12988	11787	11759	25	15
NC_025457.alt1	NC_005091.ref	62.5	40	13098	13137	11787	11759	25	15
NC_025457.alt1	NC_005091.ref	72.5	40	38522	38561	32449	32398	29	11
NC_025457.alt1	NC_005091.ref	66.6667	39	359	397	47789	47857	26	13
NC_025457.alt1	NC_005091.ref	66.6667	39	15424	15462	39820	39763	26	13
NC_025457.alt1	NC_005091.ref	69.2308	39	30118	30156	21349	21414	27	12
NC_025457.alt1	NC_005091.ref	65.7895	38	16685	16722	14795	14724	25	13
NC_025457.alt1	NC_005091.ref	64.8649	37	34072	34108	2170	2129	24	13
NC_025457.alt1	NC_005091.ref	82.8571	35	18232	18266	20434	20470	29	6
NC_025457.ref	NC_002486.alt	46.6667	90	23333	23422	26467	26539	42	48
NC_025457.ref	NC_002486.alt	54.1176	85	39143	39227	13110	12993	46	39
NC_025457.ref	NC_002486.alt	55.8824	68	28977	29044	37890	37969	38	30
NC_025457.ref	NC_002486.alt	60.2941	68	36528	36595	16275	16372	41	27
NC_025457.ref	NC_002486.alt	60.9375	64	5319	5382	28955	29081	39	25
NC_025457.ref	NC_002486.alt	63.7931	58	34578	34635	27842	27762	37	21
NC_025457.ref	NC_002486.alt	57.8947	57	32507	32563	40688	40619	33	24
NC_025457.ref	NC_002486.alt	58.9286	56	5724	5779	33971	33908	33	23
NC_025457.ref	NC_002486.alt	58.9286	56	17222	17277	45497	45568	33	23
NC_025457.ref	NC_002486.alt	66.6667	54	10530	10583	937	1028	36	18
NC_025457.ref	NC_002486.alt	57.6923	52	15742	15793	32623	32535	30	22
NC_025457.ref	NC_002486.alt	65.3846	52	18522	18573	19218	19128	34	18
NC_025457.ref	NC_002486.alt	56.8627	51	24068	24118	13012	12966	29	22
NC_025457.ref	NC_002486.alt	37.2549	51	35206	35256	27734	27691	19	32
NC_025457.ref	NC_002486.alt	54	50	24859	24908	7747	7705	27	23
NC_025457.ref	NC_002486.alt	64	50	38201	38250	32133	32048	32	18
NC_025457.ref	NC_002486.alt	69.3878	49	1879	1927	4343	4397	34	15
NC_025457.ref	NC_002486.alt	59.1837	49	7397	7445	6502	6565	29	20
NC_025457.ref	NC_002486.alt	61.2245	49	13344	13392	40142	40072	30	19
NC_025457.ref	NC_002486.alt	59.1837	49	16816	16864	829	895	29	20
NC_025457.ref	NC_002486.alt	61.2245	49	18123	18171	25452	25374	30	19
NC_025457.ref	NC_002486.alt	5e+01	48	1968	2015	38189	38229	24	24
NC_025457.ref	NC_002486.alt	64.5833	48	27272	27319	23728	23673	31	17
NC_025457.ref	NC_002486.alt	61.7021	47	13440	13486	44151	44217	29	18
NC_025457.ref	NC_002486.alt	59.0909	44	4333	4376	25514	25570	26	18
NC_025457.ref	NC_002486.alt	56.8182	44	41752	41795	41540	41618	25	19
NC_025457.ref	NC_002486.alt	62.7907	43	10406	10448	12946	12894	27	16
NC_025457.ref	NC_002486.alt	62.7907	43	24400	24442	2082	2048	27	16
NC_025457.ref	NC_002486.alt	64.2857	42	8159	8200	26426	26371	27	15
NC_025457.ref	NC_002486.alt	57.1429	42	22717	22758	33349	33281	24	18
NC_025457.ref	NC_002486.alt	70.7317	41	11212	11252	20597	20532	29	12
NC_025457.ref	NC_002486.alt	53.6585	41	28288	28328	12176	12234	22	19
NC_025457.ref	NC_002486.alt	57.5	40	11138	11177	3179	3217	23	17
NC_025457.ref	NC_002486.alt	60.5263	38	20795	20832	4529	4467	23	15
NC_025457.ref	NC_002486.alt	65.7895	38	34118	34155	39222	39146	25	13
NC_025457.ref	NC_002486.alt	78.3784	37	4098	4134	40710	40782	29	8
NC_025457.ref	NC_002486.alt	59.4595	37	30658	30694	4714	4771	22	15
NC_025457.ref	NC_002486.alt	72.2222	36	15284	15319	41553	41627	26	10
NC_025457.ref	NC_002486.alt	66.6667	36	29741	29776	32432	32497	24	12
NC_025457.ref	NC_002486.alt	69.4444	36	32655	32690	20607	20653	25	11
NC_025457.ref	NC_002486.alt	62.8571	35	2201	2235	18582	18621	22	13
NC_025457.ref	NC_002486.alt	71.4286	35	30125	30159	25256	25329	25	10
NC_025457.ref	NC_010807.alt2	39	100	16130	16229	12745	12651	39	61
NC_025457.ref	NC_010807.alt2	6e+01	80	30342	30421	12242	12387	48	32
NC_025457.ref	NC_010807.alt2	54.5455	66	4490	4555	27304	27213	36	30
NC_025457.ref	NC_010807.alt2	57.8125	64	22756	22819	29312	29405	37	27
NC_025457.ref	NC_010807.alt2	52.3810	63	42054	42116	3986	3901	33	30
NC_025457.ref	NC_010807.alt2	49.1803	61	41327	41387	26078	26129	30	31
NC_025457.ref	NC_010807.alt2	5e+01	58	8762	8819	21095	21188	29	29
NC_025457.ref	NC_010807.alt2	46.5517	58	20562	20619	29912	29962	27	31
NC_025457.ref	NC_010807.alt2	56.1404	57	26094	26150	35529	35624	32	25
NC_025457.ref	NC_010807.alt2	60.7143	56	41684	41739	21510	21444	34	22
NC_025457.ref	NC_010807.alt2	41.8182	55	33032	33086	18031	18074	23	32
NC_025457.ref	NC_010807.alt2	50.9091	55	38527	38581	27351	27413	28	27
NC_025457.ref	NC_010807.alt2	62.9630	54	11884	11937	39222	39272	34	20
NC_025457.ref	NC_010807.alt2	60.7843	51	20867	20917	5166	5248	31	20
NC_025457.ref	NC_010807.alt2	68	50	3860	3909	19668	19747	34	16
NC_025457.ref	NC_010807.alt2	54	50	21980	22029	12421	12363	27	23
NC_025457.ref	NC_010807.alt2	51.0638	47	13834	13880	1125	1160	24	23
NC_025457.ref	NC_010807.alt2	67.3913	46	15618	15663	1117	1233	31	15
NC_025457.ref	NC_010807.alt2	63.0435	46	28508	28553	18159	18192	29	17
NC_025457.ref	NC_010807.alt2	65.2174	46	34485	34530	30905	30959	30	16
NC_025457.ref	NC_010807.alt2	55.5556	45	18382	18426	19584	19621	25	20
NC_025457.ref	NC_010807.alt2	69.7674	43	939	981	8269	8327	30	13
NC_025457.ref	NC_010807.alt2	60.4651	43	4279	4321	25402	25363	26	17
NC_025457.ref	NC_010807.alt2	74.4186	43	17812	17854	786	827	32	11
NC_025457.ref	NC_010807.alt2	66.6667	42	20752	20793	38022	37981	28	14
NC_025457.ref	NC_010807.alt2	56.0976	41	4838	4878	8850	8900	23	18
NC_025457.ref	NC_010807.alt2	63.4146	41	19634	19674	37878	37928	26	15
NC_025457.ref	NC_010807.alt2	68.2927	41	34717	34757	18936	18881	28	13
NC_025457.ref	NC_010807.alt2	62.5	40	24471	24510	4474	4515	25	15
NC_025457.ref	NC_010807.alt2	6e+01	40	42486	42525	19568	19600	24	16
NC_025457.ref	NC_010807.alt2	69.2308	39	7407	7445	15296	15369	27	12
NC_025457.ref	NC_010807.alt2	57.8947	38	35373	35410	25836	25912	22	16
NC_025457.ref	NC_010807.alt2	57.8947	38	39008	39045	38217	38187	22	16
NC_025457.ref	NC_010807.alt1	50.3759	133	29179	29311	19578	19816	67	66
NC_025457.ref	NC_010807.alt1	4e+01	100	16130	16229	11307	11213	40	60
NC_025457.ref	NC_010807.alt1	40.625	96	38527	38622	26318	26414	39	57
NC_025457.ref	NC_010807.alt1	58.75	80	30342	30421	10804	10949	47	33
NC_025457.ref	NC_010807.alt1	48.0519	77	31897	31973	5848	5943	37	40
NC_025457.ref	NC_010807.alt1	54.5455	66	4490	4555	26271	26180	36	30
NC_025457.ref	NC_010807.alt1	53.9683	63	42054	42116	3082	2997	34	29
NC_025457.ref	NC_010807.alt1	53.2258	62	3593	3654	10701	10808	33	29
NC_025457.ref	NC_010807.alt1	5e+01	58	8762	8819	20151	20244	29	29
NC_025457.ref	NC_010807.alt1	46.5517	58	20562	20619	28879	28929	27	31
NC_025457.ref	NC_010807.alt1	53.5714	56	22756	22811	28279	28349	30	26
NC_025457.ref	NC_010807.alt1	41.8182	55	33032	33086	16971	17014	23	32
NC_025457.ref	NC_010807.alt1	47.2727	55	34119	34173	21882	21793	26	29
NC_025457.ref	NC_010807.alt1	62.9630	54	11884	11937	37482	37532	34	20
NC_025457.ref	NC_010807.alt1	60.7843	51	20867	20917	4262	4344	31	20
NC_025457.ref	NC_010807.alt1	56	50	3860	3909	18608	18687	28	22
NC_025457.ref	NC_010807.alt1	66.6667	48	34483	34530	29778	29834	32	16
NC_025457.ref	NC_010807.alt1	61.7021	47	32067	32113	19067	19136	29	18
NC_025457.ref	NC_010807.alt1	63.0435	46	28508	28553	17099	17132	29	17
NC_025457.ref	NC_010807.alt1	6e+01	45	16009	16053	20982	21058	27	18
NC_025457.ref	NC_010807.alt1	55.5556	45	18382	18426	18524	18561	25	20
NC_025457.ref	NC_010807.alt1	66.6667	45	24668	24712	23944	23976	30	15
NC_025457.ref	NC_010807.alt1	76.7442	43	17812	17854	393	434	33	10
NC_025457.ref	NC_010807.alt1	58.5366	41	4838	4878	7528	7578	24	17
NC_025457.ref	NC_010807.alt1	7e+01	40	6856	6895	16171	16097	28	12
NC_025457.ref	NC_010807.alt1	62.5	40	24471	24510	3570	3611	25	15
NC_025457.ref	NC_010807.alt1	6e+01	40	42486	42525	18508	18540	24	16
NC_025457.ref	NC_010807.alt1	69.2308	39	7407	7445	13945	14018	27	12
NC_025457.ref	NC_010807.alt1	57.8947	38	39008	39045	36477	36447	22	16
NC_025457.alt1	NC_005091.alt1	58.3333	72	23633	23704	31022	30936	42	30
NC_025457.alt1	NC_005091.alt1	56.3380	71	34894	34964	57139	57031	40	31
NC_025457.alt1	NC_005091.alt1	54.4118	68	2533	2600	29585	29522	37	31
NC_025457.alt1	NC_005091.alt1	49.1525	59	39272	39330	38818	38873	29	30
NC_025457.alt1	NC_005091.alt1	55.1724	58	20550	20607	49871	49923	32	26
NC_025457.alt1	NC_005091.alt1	51.7857	56	2821	2876	6313	6393	29	27
NC_025457.alt1	NC_005091.alt1	55.5556	54	6140	6193	24275	24227	30	24
NC_025457.alt1	NC_005091.alt1	62	50	13454	13503	29915	29961	31	19
NC_025457.alt1	NC_005091.alt1	56.25	48	12350	12397	49680	49637	27	21
NC_025457.alt1	NC_005091.alt1	59.5745	47	29659	29705	41820	41762	28	19
NC_025457.alt1	NC_005091.alt1	70.2128	47	30156	30202	41683	41654	33	14
NC_025457.alt1	NC_005091.alt1	6e+01	45	28052	28096	3447	3415	27	18
NC_025457.alt1	NC_005091.alt1	59.5238	42	17054	17095	18279	18326	25	17
NC_025457.alt1	NC_005091.alt1	56.0976	41	22859	22899	28962	28915	23	18
NC_025457.alt1	NC_005091.alt1	62.5	40	12949	12988	11787	11759	25	15
NC_025457.alt1	NC_005091.alt1	62.5	40	13098	13137	11787	11759	25	15
NC_025457.alt1	NC_005091.alt1	72.5	40	38522	38561	32658	32709	29	11
NC_025457.alt1	NC_005091.alt1	66.6667	39	359	397	47951	48019	26	13
NC_025457.alt1	NC_005091.alt1	65.7895	38	16685	16722	14795	14724	25	13
NC_025457.alt1	NC_005091.alt1	64.8649	37	34072	34108	2168	2209	24	13
NC_025457.alt1	NC_005091.alt1	77.1429	35	18232	18266	20434	20470	27	8
NC_002486.ref	NC_025457.ref	42.0455	88	10797	10884	3947	3832	37	51
NC_002486.ref	NC_025457.ref	63.2911	79	26940	27018	21377	21224	50	29
NC_002486.ref	NC_025457.ref	5e+01	72	15073	15144	17222	17281	36	36
NC_002486.ref	NC_025457.ref	39.3939	66	38496	38561	5041	5096	26	40
NC_002486.ref	NC_025457.ref	52.3077	65	8718	8782	2070	2135	34	31
NC_002486.ref	NC_025457.ref	56.9231	65	14390	14454	26527	26439	37	28
NC_002486.ref	NC_025457.ref	45.9016	61	28597	28657	6138	6190	28	33
NC_002486.ref	NC_025457.ref	6e+01	60	10370	10429	8030	8082	36	24
NC_002486.ref	NC_025457.ref	56.6667	60	10582	10641	15409	15459	34	26
NC_002486.ref	NC_025457.ref	43.1034	58	35138	35195	30658	30706	25	33
NC_002486.ref	NC_025457.ref	58.6207	58	36868	36925	35209	35254	34	24
NC_002486.ref	NC_025457.ref	57.1429	56	38042	38097	506	584	32	24
NC_002486.ref	NC_025457.ref	52.7273	55	7533	7587	33259	33323	29	26
NC_002486.ref	NC_025457.ref	50.9091	55	12674	12728	16795	16748	28	27
NC_002486.ref	NC_025457.ref	6e+01	55	16966	17020	29178	29223	33	22
NC_002486.ref	NC_025457.ref	54.5455	55	34613	34667	26066	26019	30	25
NC_002486.ref	NC_025457.ref	52.7273	55	40176	40230	1377	1336	29	26
NC_002486.ref	NC_025457.ref	62.2642	53	14006	14058	28902	28849	33	20
NC_002486.ref	NC_025457.ref	59.6154	52	10191	10242	18888	18956	31	21
NC_002486.ref	NC_025457.ref	56.8627	51	6667	6717	40484	40538	29	22
NC_002486.ref	NC_025457.ref	56.8627	51	17792	17842	2497	2531	29	22
NC_002486.ref	NC_025457.ref	45.0980	51	18075	18125	33263	33220	23	28
NC_002486.ref	NC_025457.ref	58.6957	46	9653	9698	11140	11183	27	19
NC_002486.ref	NC_025457.ref	71.7391	46	11273	11318	24789	24744	33	13
NC_002486.ref	NC_025457.ref	58.6957	46	19032	19077	25260	25225	27	19
NC_002486.ref	NC_025457.ref	65.9091	44	34207	34250	8579	8623	29	15
NC_002486.ref	NC_025457.ref	61.3636	44	35471	35514	29812	29780	27	17
NC_002486.ref	NC_025457.ref	60.4651	43	10069	10111	2163	2118	26	17
NC_002486.ref	NC_025457.ref	60.4651	43	20739	20781	35771	35837	26	17
NC_002486.ref	NC_025457.ref	71.4286	42	2767	2808	15892	15851	30	12
NC_002486.ref	NC_025457.ref	64.2857	42	10286	10327	4098	4162	27	15
NC_002486.ref	NC_025457.ref	66.6667	42	26414	26455	37114	37173	28	14
NC_002486.ref	NC_025457.ref	51.2195	41	6723	6763	15865	15897	21	20
NC_002486.ref	NC_025457.ref	77.5	40	9050	9089	14835	14876	31	9
NC_002486.ref	NC_025457.ref	61.5385	39	33603	33641	11138	11177	24	15
NC_002486.ref	NC_025457.ref	76.9231	39	37801	37839	24724	24777	30	9
NC_002486.ref	NC_025457.ref	84.2105	38	1049	1086	39240	39133	32	6
NC_002486.ref	NC_025457.ref	65.7895	38	19461	19498	7473	7507	25	13
NC_002486.ref	NC_025457.ref	57.8947	38	36053	36090	36371	36400	22	16
NC_002486.ref	NC_025457.ref	64.8649	37	42288	42324	42231	42198	24	13
NC_002486.ref	NC_025457.ref	61.1111	36	7758	7793	17814	17853	22	14
NC_002486.ref	NC_025457.ref	63.8889	36	17727	17762	12629	12599	23	13
NC_002486.ref	NC_025457.ref	68.5714	35	1647	1681	19826	19860	24	11
NC_010807.alt2	NC_002486.ref	56.9620	79	29346	29424	32889	32971	45	34
NC_010807.alt2	NC_002486.ref	41.1765	68	38188	38255	15648	15592	28	40
NC_010807.alt2	NC_002486.ref	50.7463	67	35099	35165	37654	37732	34	33
NC_010807.alt2	NC_002486.ref	53.2258	62	4454	4515	16886	16971	33	29
NC_010807.alt2	NC_002486.ref	54.8387	62	28271	28332	13418	13366	34	28
NC_010807.alt2	NC_002486.ref	56.8966	58	36410	36467	6414	6485	33	25
NC_010807.alt2	NC_002486.ref	66.0714	56	13748	13803	20077	19996	37	19
NC_010807.alt2	NC_002486.ref	48.0769	52	21623	21674	36571	36612	25	27
NC_010807.alt2	NC_002486.ref	5e+01	52	30321	30372	18451	18490	26	26
NC_010807.alt2	NC_002486.ref	62.5	48	14562	14609	13242	13325	30	18
NC_010807.alt2	NC_002486.ref	66.6667	48	16607	16654	34109	34073	32	16
NC_010807.alt2	NC_002486.ref	66.6667	48	18807	18854	26987	27099	32	16
NC_010807.alt2	NC_002486.ref	40.4255	47	34291	34337	33031	33070	19	28
NC_010807.alt2	NC_002486.ref	65.2174	46	32517	32562	12189	12268	30	16
NC_010807.alt2	NC_002486.ref	66.6667	45	18863	18907	38920	38841	30	15
NC_010807.alt2	NC_002486.ref	66.6667	45	22130	22174	21833	21910	30	15
NC_010807.alt2	NC_002486.ref	67.4419	43	808	850	20460	20504	29	14
NC_010807.alt2	NC_002486.ref	47.6190	42	9998	10039	7861	7894	20	22
NC_010807.alt2	NC_002486.ref	6e+01	40	25934	25973	9078	9115	24	16
NC_010807.alt2	NC_002486.ref	58.9744	39	9156	9194	7864	7818	23	16
NC_010807.alt2	NC_002486.ref	71.7949	39	24483	24521	10506	10553	28	11
NC_025457.alt1	NC_005091.alt2	40.6780	59	6273	6331	12488	12536	24	35
NC_025457.alt1	NC_005091.alt2	55.9322	59	10565	10623	15578	15665	33	26
NC_025457.alt1	NC_005091.alt2	44.6429	56	17111	17166	10053	10005	25	31
NC_025457.alt1	NC_005091.alt2	41.1765	51	12477	12527	53813	53770	21	30
NC_025457.alt1	NC_005091.alt2	56	50	8648	8697	4932	4895	28	22
NC_025457.alt1	NC_005091.alt2	58.3333	48	12350	12397	54350	54307	28	20
NC_025457.alt1	NC_005091.alt2	58.3333	48	27029	27076	63401	63357	28	20
NC_025457.alt1	NC_005091.alt2	65.9574	47	21594	21640	19103	19165	31	16
NC_025457.alt1	NC_005091.alt2	68.0851	47	30156	30202	45417	45388	32	15
NC_025457.alt1	NC_005091.alt2	46.8085	47	32654	32700	23612	23577	22	25
NC_025457.alt1	NC_005091.alt2	54.3478	46	11008	11053	9423	9492	25	21
NC_025457.alt1	NC_005091.alt2	64.4444	45	27876	27920	9785	9839	29	16
NC_025457.alt1	NC_005091.alt2	70.7317	41	40691	40731	60174	60231	29	12
NC_025457.alt1	NC_005091.alt2	66.6667	39	6196	6234	18028	18091	26	13
NC_025457.alt1	NC_005091.alt2	64.8649	37	34072	34108	2292	2251	24	13
NC_025457.ref	NC_010807.ref	50.3759	133	29179	29311	19578	19816	67	66
NC_025457.ref	NC_010807.ref	39	100	16130	16229	12049	11955	39	61
NC_025457.ref	NC_010807.ref	40.625	96	38527	38622	26318	26414	39	57
NC_025457.ref	NC_010807.ref	58.75	80	30342	30421	11546	11691	47	33
NC_025457.ref	NC_010807.ref	48.0519	77	31897	31973	6474	6569	37	40
NC_025457.ref	NC_010807.ref	54.5455	66	4490	4555	26271	26180	36	30
NC_025457.ref	NC_010807.ref	53.9683	63	42054	42116	3708	3623	34	29
NC_025457.ref	NC_010807.ref	53.2258	62	3593	3654	11443	11550	33	29
NC_025457.ref	NC_010807.ref	5e+01	58	8762	8819	20151	20244	29	29
NC_025457.ref	NC_010807.ref	46.5517	58	20562	20619	28879	28929	27	31
NC_025457.ref	NC_010807.ref	53.5714	56	22756	22811	28279	28349	30	26
NC_025457.ref	NC_010807.ref	41.8182	55	33032	33086	17087	17130	23	32
NC_025457.ref	NC_010807.ref	47.2727	55	34119	34173	21882	21793	26	29
NC_025457.ref	NC_010807.ref	62.9630	54	11884	11937	37482	37532	34	20
NC_025457.ref	NC_010807.ref	60.7843	51	20867	20917	4888	4970	31	20
NC_025457.ref	NC_010807.ref	56	50	3860	3909	18724	18803	28	22
NC_025457.ref	NC_010807.ref	66.6667	48	34483	34530	29778	29834	32	16
NC_025457.ref	NC_010807.ref	48.9362	47	13834	13880	1016	1051	23	24
NC_025457.ref	NC_010807.ref	61.7021	47	32067	32113	19183	19252	29	18
NC_025457.ref	NC_010807.ref	67.3913	46	15618	15663	1008	1124	31	15
NC_025457.ref	NC_010807.ref	63.0435	46	28508	28553	17215	17248	29	17
NC_025457.ref	NC_010807.ref	6e+01	45	16009	16053	20982	21058	27	18
NC_025457.ref	NC_010807.ref	55.5556	45	18382	18426	18640	18677	25	20
NC_025457.ref	NC_010807.ref	66.6667	45	24668	24712	23944	23976	30	15
NC_025457.ref	NC_010807.ref	76.7442	43	17812	17854	677	718	33	10
NC_025457.ref	NC_010807.ref	58.5366	41	4838	4878	8154	8204	24	17
NC_025457.ref	NC_010807.ref	65.8537	41	34717	34757	17992	17937	27	14
NC_025457.ref	NC_010807.ref	7e+01	40	6856	6895	16287	16213	28	12
NC_025457.ref	NC_010807.ref	62.5	40	24471	24510	4196	4237	25	15
NC_025457.ref	NC_010807.ref	6e+01	40	42486	42525	18624	18656	24	16
NC_025457.ref	NC_010807.ref	69.2308	39	7407	7445	14507	14580	27	12
NC_025457.ref	NC_010807.ref	57.8947	38	39008	39045	36477	36447	22	16
NC_025457.alt1	NC_025457.ref	99.6616	1773	16669	18441	17564	19336	1767	6
NC_025457.alt1	NC_025457.ref	98.5521	1036	19782	20817	20977	22012	1021	15
NC_025457.alt1	NC_025457.ref	99.5855	965	35351	36315	36959	37923	961	4
NC_025457.alt1	NC_025457.ref	98.8248	936	34415	35350	36119	37054	925	11
NC_025457.alt1	NC_025457.ref	99.6552	870	31349	32218	32508	33377	867	3
NC_025457.alt1	NC_025457.ref	99.6355	823	39687	40509	41430	42289	820	3
NC_025457.alt1	NC_025457.ref	96.2963	810	551	1360	713	1488	780	30
NC_025457.alt1	NC_025457.ref	99.3781	804	15865	16668	16584	17387	799	5
NC_025457.alt1	NC_025457.ref	99.6236	797	21306	22102	22531	23327	794	3
NC_025457.alt1	NC_025457.ref	99.8736	791	24146	24936	25519	26309	790	1
NC_025457.alt1	NC_025457.ref	98.8266	767	33192	33958	35064	35869	758	9
NC_025457.alt1	NC_025457.ref	98.9568	671	4971	5641	5456	6126	664	7
NC_025457.alt1	NC_025457.ref	99.2470	664	18593	19256	19892	20555	659	5
NC_025457.alt1	NC_025457.ref	99.1909	618	2460	3077	2663	3289	613	5
NC_025457.alt1	NC_025457.ref	99.4983	598	28888	29485	30078	30675	595	3
NC_025457.alt1	NC_025457.ref	98.9865	592	7453	8044	7756	8347	586	6
NC_025457.alt1	NC_025457.ref	99.4545	550	1	550	1	550	547	3
NC_025457.alt1	NC_025457.ref	99.8110	529	24937	25465	26120	26648	528	1
NC_025457.alt1	NC_025457.ref	98.5294	476	23009	23484	23937	24441	469	7
NC_025457.alt1	NC_025457.ref	97.2516	473	26850	27322	27827	28286	460	13
NC_025457.alt1	NC_025457.ref	99.1525	472	30325	30796	31358	31829	468	4
NC_025457.alt1	NC_025457.ref	99.1471	469	6022	6490	6722	7190	465	4
NC_025457.alt1	NC_025457.ref	99.5652	460	14136	14595	14573	15032	458	2
NC_025457.alt1	NC_025457.ref	1e+02	455	10170	10624	10584	11038	455	0
NC_025457.alt1	NC_025457.ref	99.3318	449	12636	13084	13385	13833	446	3
NC_025457.alt1	NC_025457.ref	99.7743	443	27323	27765	28367	28809	442	1
